C-000199,"B_DN",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000197,"B_St_Bit",false,"0",,,,,,,,false,false,"0",false,,"C",,false
SBR-001006,"Battery Disabled",false,"0",,,,,,,"On if the ""CPU Battery Alarm"" is disabled in H/W Configuration",,,,false,,"SBR",,false
SBR-001005,"Battery Low Bit",false,"0",,,,,,,"On if the battery is weak (""CPU Battery Alarm"" in H/W Configuration)",,,,false,,"SBR",,false
SWR-001518,"Battery Voltage",false,"0",,,,,,,"battery voltage in 10ths of a volt",,,,false,,"SWR",,false
C-000453,"Blue1DSConnected",false,"0",100017,100017,,,,,,false,false,"0",false,,"DI",,false
C-000423,"Blue1_AStop",false,"0",100009,100009,,,,,,false,false,"0",false,,"DI",,false
C-000341,"Blue1_AStop_DI",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000306,"Blue1_EStop",false,"0",100008,100008,,,,,,false,false,"0",false,,"DI",,false
C-000342,"Blue1_EStop_DI",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000454,"Blue2DSConnected",false,"0",100018,100018,,,,,,false,false,"0",false,,"DI",,false
C-000424,"Blue2_AStop",false,"0",100011,100011,,,,,,false,false,"0",false,,"DI",,false
C-000343,"Blue2_AStop_DI",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000308,"Blue2_EStop",false,"0",100010,100010,,,,,,false,false,"0",false,,"DI",,false
C-000344,"Blue2_EStop_DI",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000455,"Blue3DSConnected",false,"0",100019,100019,,,,,,false,false,"0",false,,"DI",,false
C-000425,"Blue3_AStop",false,"0",100013,100013,,,,,,false,false,"0",false,,"DI",,false
C-000345,"Blue3_AStop_DI",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000310,"Blue3_EStop",false,"0",100012,100012,,,,,,false,false,"0",false,,"DI",,false
C-000346,"Blue3_EStop_DI",false,"0",,,,,,,,false,false,"0",false,,"C",,false
SSTRUC-000053,"BlueConnected",false,,,,,,,,"System Structure for Modbus Read",,,,false,,"SSTRUC","MRX",false
C-000404,"BlueConnected.Complete",false,"0",,,,,,,,false,false,"0",false,,"C","MRX",false
C-000406,"BlueConnected.Error",false,"0",,,,,,,,false,false,"0",false,,"C","MRX",false
STR-000053,"BlueConnected.ExcResponse",false,,,,15,,,,,,,,false,,"STR","MRX",false
C-000403,"BlueConnected.InProgress",false,"0",,,,,,,,false,false,"0",false,,"C","MRX",false
C-000405,"BlueConnected.Success",false,"0",,,,,,,,false,false,"0",false,,"C","MRX",false
C-000407,"BlueConnected.Timeout",false,"0",,,,,,,,false,false,"0",false,,"C","MRX",false
AR1C-000001,"BlueDSConnected()",FALSE,,,,,,3,,,,,,false,,"AR1C",
AR1C-000001(1),"BlueDSConnected(1)",FALSE,"0",,,,,3,,,,,,false,,"AR1C",,false
AR1C-000001(2),"BlueDSConnected(2)",FALSE,"0",,,,,,,,,,,false,,"AR1C",,false
AR1C-000001(3),"BlueDSConnected(3)",FALSE,"0",,,,,,,,,,,false,,"AR1C",,false
SSTRUC-000001,"BlueIOLink",false,,,,,,,,"System Structure for Generic EtherNet/IP Device",,,,false,,"SSTRUC","EIPD",false
STR-000003,"BlueIOLink.AdapterName",false,,,,16,,,,,,,,false,,"STR","EIPD",false
C-000004,"BlueIOLink.Msg1ConnOnline",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
C-000003,"BlueIOLink.Msg1Enable",false,"1",,,,,,,,false,false,"0",false,,"C","EIPD",false
S32-000003,"BlueIOLink.Msg1GenStatus",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
C-000005,"BlueIOLink.Msg1RunIdleStatus",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000005,"BlueIOLink.Msg1StatusDesc",false,,,,32,,,,,,,,false,,"STR","EIPD",false
C-000007,"BlueIOLink.Msg2ConnOnline",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
C-000006,"BlueIOLink.Msg2Enable",false,"1",,,,,,,,false,false,"0",false,,"C","EIPD",false
S32-000004,"BlueIOLink.Msg2GenStatus",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
C-000008,"BlueIOLink.Msg2RunIdleStatus",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000006,"BlueIOLink.Msg2StatusDesc",false,,,,32,,,,,,,,false,,"STR","EIPD",false
C-000010,"BlueIOLink.Msg3ConnOnline",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
C-000009,"BlueIOLink.Msg3Enable",false,"1",,,,,,,,false,false,"0",false,,"C","EIPD",false
S32-000005,"BlueIOLink.Msg3GenStatus",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
C-000011,"BlueIOLink.Msg3RunIdleStatus",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000007,"BlueIOLink.Msg3StatusDesc",false,,,,32,,,,,,,,false,,"STR","EIPD",false
C-000013,"BlueIOLink.Msg4ConnOnline",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
C-000012,"BlueIOLink.Msg4Enable",false,"1",,,,,,,,false,false,"0",false,,"C","EIPD",false
S32-000006,"BlueIOLink.Msg4GenStatus",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
C-000014,"BlueIOLink.Msg4RunIdleStatus",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000008,"BlueIOLink.Msg4StatusDesc",false,,,,32,,,,,,,,false,,"STR","EIPD",false
C-000016,"BlueIOLink.Msg5ConnOnline",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
C-000015,"BlueIOLink.Msg5Enable",false,"1",,,,,,,,false,false,"0",false,,"C","EIPD",false
S32-000007,"BlueIOLink.Msg5GenStatus",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
C-000017,"BlueIOLink.Msg5RunIdleStatus",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000009,"BlueIOLink.Msg5StatusDesc",false,,,,32,,,,,,,,false,,"STR","EIPD",false
C-000019,"BlueIOLink.Msg6ConnOnline",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
C-000018,"BlueIOLink.Msg6Enable",false,"1",,,,,,,,false,false,"0",false,,"C","EIPD",false
S32-000008,"BlueIOLink.Msg6GenStatus",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
C-000020,"BlueIOLink.Msg6RunIdleStatus",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000010,"BlueIOLink.Msg6StatusDesc",false,,,,32,,,,,,,,false,,"STR","EIPD",false
C-000022,"BlueIOLink.Msg7ConnOnline",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
C-000021,"BlueIOLink.Msg7Enable",false,"1",,,,,,,,false,false,"0",false,,"C","EIPD",false
S32-000009,"BlueIOLink.Msg7GenStatus",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
C-000023,"BlueIOLink.Msg7RunIdleStatus",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000011,"BlueIOLink.Msg7StatusDesc",false,,,,32,,,,,,,,false,,"STR","EIPD",false
C-000025,"BlueIOLink.Msg8ConnOnline",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
C-000024,"BlueIOLink.Msg8Enable",false,"1",,,,,,,,false,false,"0",false,,"C","EIPD",false
S32-000010,"BlueIOLink.Msg8GenStatus",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
C-000026,"BlueIOLink.Msg8RunIdleStatus",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000012,"BlueIOLink.Msg8StatusDesc",false,,,,32,,,,,,,,false,,"STR","EIPD",false
C-000002,"BlueIOLink.TCPConnected",false,"0",,,,,,,,false,false,"0",false,,"C","EIPD",false
STR-000004,"BlueIOLink.TcpIpError",false,,,,32,,,,,,,,false,,"STR","EIPD",false
S32-000002,"BlueIOLink.VendorID",false,"0",,,,,,,,false,false,"0",false,,"S32","EIPD",false
AR1US8-000007,"BlueIOLink_Output()",FALSE,,,,,,260,,,,,,false,,"AR1US8",
AR1US8-000007(1),"BlueIOLink_Output(1)",FALSE,"0",,,,,260,,,,,,false,,"AR1US8",,false
AR1US8-000007(2),"BlueIOLink_Output(2)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(3),"BlueIOLink_Output(3)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(4),"BlueIOLink_Output(4)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(5),"BlueIOLink_Output(5)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(6),"BlueIOLink_Output(6)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(7),"BlueIOLink_Output(7)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(8),"BlueIOLink_Output(8)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(9),"BlueIOLink_Output(9)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(10),"BlueIOLink_Output(10)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(11),"BlueIOLink_Output(11)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(12),"BlueIOLink_Output(12)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(13),"BlueIOLink_Output(13)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(14),"BlueIOLink_Output(14)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(15),"BlueIOLink_Output(15)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(16),"BlueIOLink_Output(16)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(17),"BlueIOLink_Output(17)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(18),"BlueIOLink_Output(18)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(19),"BlueIOLink_Output(19)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(20),"BlueIOLink_Output(20)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(21),"BlueIOLink_Output(21)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(22),"BlueIOLink_Output(22)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(23),"BlueIOLink_Output(23)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(24),"BlueIOLink_Output(24)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(25),"BlueIOLink_Output(25)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(26),"BlueIOLink_Output(26)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(27),"BlueIOLink_Output(27)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(28),"BlueIOLink_Output(28)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(29),"BlueIOLink_Output(29)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(30),"BlueIOLink_Output(30)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(31),"BlueIOLink_Output(31)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(32),"BlueIOLink_Output(32)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(33),"BlueIOLink_Output(33)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(34),"BlueIOLink_Output(34)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(35),"BlueIOLink_Output(35)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(36),"BlueIOLink_Output(36)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(37),"BlueIOLink_Output(37)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(38),"BlueIOLink_Output(38)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(39),"BlueIOLink_Output(39)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(40),"BlueIOLink_Output(40)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(41),"BlueIOLink_Output(41)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(42),"BlueIOLink_Output(42)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(43),"BlueIOLink_Output(43)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(44),"BlueIOLink_Output(44)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(45),"BlueIOLink_Output(45)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(46),"BlueIOLink_Output(46)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(47),"BlueIOLink_Output(47)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(48),"BlueIOLink_Output(48)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(49),"BlueIOLink_Output(49)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(50),"BlueIOLink_Output(50)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(51),"BlueIOLink_Output(51)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(52),"BlueIOLink_Output(52)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(53),"BlueIOLink_Output(53)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(54),"BlueIOLink_Output(54)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(55),"BlueIOLink_Output(55)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(56),"BlueIOLink_Output(56)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(57),"BlueIOLink_Output(57)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(58),"BlueIOLink_Output(58)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(59),"BlueIOLink_Output(59)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(60),"BlueIOLink_Output(60)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(61),"BlueIOLink_Output(61)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(62),"BlueIOLink_Output(62)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(63),"BlueIOLink_Output(63)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(64),"BlueIOLink_Output(64)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(65),"BlueIOLink_Output(65)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(66),"BlueIOLink_Output(66)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(67),"BlueIOLink_Output(67)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(68),"BlueIOLink_Output(68)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(69),"BlueIOLink_Output(69)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(70),"BlueIOLink_Output(70)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(71),"BlueIOLink_Output(71)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(72),"BlueIOLink_Output(72)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(73),"BlueIOLink_Output(73)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(74),"BlueIOLink_Output(74)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(75),"BlueIOLink_Output(75)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(76),"BlueIOLink_Output(76)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(77),"BlueIOLink_Output(77)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(78),"BlueIOLink_Output(78)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(79),"BlueIOLink_Output(79)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(80),"BlueIOLink_Output(80)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(81),"BlueIOLink_Output(81)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(82),"BlueIOLink_Output(82)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(83),"BlueIOLink_Output(83)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(84),"BlueIOLink_Output(84)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(85),"BlueIOLink_Output(85)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(86),"BlueIOLink_Output(86)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(87),"BlueIOLink_Output(87)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(88),"BlueIOLink_Output(88)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(89),"BlueIOLink_Output(89)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(90),"BlueIOLink_Output(90)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(91),"BlueIOLink_Output(91)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(92),"BlueIOLink_Output(92)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(93),"BlueIOLink_Output(93)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(94),"BlueIOLink_Output(94)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(95),"BlueIOLink_Output(95)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(96),"BlueIOLink_Output(96)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(97),"BlueIOLink_Output(97)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(98),"BlueIOLink_Output(98)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(99),"BlueIOLink_Output(99)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(100),"BlueIOLink_Output(100)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(101),"BlueIOLink_Output(101)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(102),"BlueIOLink_Output(102)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(103),"BlueIOLink_Output(103)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(104),"BlueIOLink_Output(104)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(105),"BlueIOLink_Output(105)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(106),"BlueIOLink_Output(106)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(107),"BlueIOLink_Output(107)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(108),"BlueIOLink_Output(108)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(109),"BlueIOLink_Output(109)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(110),"BlueIOLink_Output(110)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(111),"BlueIOLink_Output(111)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(112),"BlueIOLink_Output(112)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(113),"BlueIOLink_Output(113)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(114),"BlueIOLink_Output(114)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(115),"BlueIOLink_Output(115)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(116),"BlueIOLink_Output(116)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(117),"BlueIOLink_Output(117)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(118),"BlueIOLink_Output(118)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(119),"BlueIOLink_Output(119)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(120),"BlueIOLink_Output(120)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(121),"BlueIOLink_Output(121)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(122),"BlueIOLink_Output(122)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(123),"BlueIOLink_Output(123)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(124),"BlueIOLink_Output(124)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(125),"BlueIOLink_Output(125)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(126),"BlueIOLink_Output(126)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(127),"BlueIOLink_Output(127)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(128),"BlueIOLink_Output(128)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(129),"BlueIOLink_Output(129)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(130),"BlueIOLink_Output(130)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(131),"BlueIOLink_Output(131)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(132),"BlueIOLink_Output(132)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(133),"BlueIOLink_Output(133)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(134),"BlueIOLink_Output(134)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(135),"BlueIOLink_Output(135)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(136),"BlueIOLink_Output(136)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(137),"BlueIOLink_Output(137)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(138),"BlueIOLink_Output(138)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(139),"BlueIOLink_Output(139)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(140),"BlueIOLink_Output(140)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(141),"BlueIOLink_Output(141)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(142),"BlueIOLink_Output(142)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(143),"BlueIOLink_Output(143)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
AR1US8-000007(144),"BlueIOLink_Output(144)",FALSE,"0",,,,,,,,,,,false,,"AR1US8",,false
